NCESSCH;LEAID;LEANM05;SCHNAM05;LCITY05;LSTATE05;LATCOD;LONCOD;MLOCALE;ULOCALE;status05
10180000630;101800;HUNTSVILLE CITY;HIGHLANDS ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.75764;-86.63359;2;12;1
10180000631;101800;HUNTSVILLE CITY;HUNTSVILLE HIGH SCHOOL;HUNTSVILLE;AL;34.71601;-86.58251;2;12;1
10180000632;101800;HUNTSVILLE CITY;HUNTSVILLE MIDDLE SCHOOL;HUNTSVILLE;AL;34.72272;-86.57493;2;12;1
10180000633;101800;HUNTSVILLE CITY;JO JOHNSON HIGH SCHOOL;HUNTSVILLE;AL;34.79731;-86.60116;2;12;1
10180000634;101800;HUNTSVILLE CITY;JONES VALLEY ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.68625;-86.55297;2;12;1
10180000635;101800;HUNTSVILLE CITY;LAKEWOOD ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.77119;-86.5896;2;12;1
10180000636;101800;HUNTSVILLE CITY;LEE HIGH SCHOOL;HUNTSVILLE;AL;34.754;-86.57559;2;12;1
10180000637;101800;HUNTSVILLE CITY;LINCOLN ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.7465;-86.58407;2;12;1
10180000638;101800;HUNTSVILLE CITY;MCDONNELL ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.68467;-86.61632;2;12;1
10180000639;101800;HUNTSVILLE CITY;MONTE SANO ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.73538;-86.53151;2;12;1
10180000640;101800;HUNTSVILLE CITY;MONTVIEW ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.75598;-86.60843;2;12;1
10180000642;101800;HUNTSVILLE CITY;MOUNTAIN GAP ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.62447;-86.54894;2;12;1
10180000643;101800;HUNTSVILLE CITY;RIDGECREST ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.7021;-86.62361;2;12;1
10180000644;101800;HUNTSVILLE CITY;ROLLING HILLS ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.79025;-86.60769;2;12;1
10180000645;101800;HUNTSVILLE CITY;ROY L STONE MIDDLE SCHOOL;HUNTSVILLE;AL;34.72086;-86.60643;2;12;1
10180000646;101800;HUNTSVILLE CITY;TERRY HEIGHTS ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.73203;-86.60739;2;12;1
10180000647;101800;HUNTSVILLE CITY;UNIVERSITY PLACE ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.73499;-86.63627;2;12;1
10180000649;101800;HUNTSVILLE CITY;WEST HUNTSVILLE ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.71551;-86.60594;2;12;1
10180000650;101800;HUNTSVILLE CITY;WEST MASTIN LAKE ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.77164;-86.64124;2;12;1
10180000651;101800;HUNTSVILLE CITY;WEATHERLY HEIGHTS ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.64309;-86.54768;2;12;1
10180000652;101800;HUNTSVILLE CITY;WESTLAWN MIDDLE SCHOOL;HUNTSVILLE;AL;34.7159;-86.62622;2;12;1
10180000653;101800;HUNTSVILLE CITY;WHITESBURG ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.67574;-86.56811;2;12;1
10180001373;101800;HUNTSVILLE CITY;COMMUNITY INTENSIVE TREATMENT YOUTH;HUNTSVILLE;AL;34.78281;-86.6682;8;41;1
10180001374;101800;HUNTSVILLE CITY;NEW CENTURY TECHNOLOGY DEMO HIGH SCHOOL;HUNTSVILLE;AL;34.7226;-86.6888;2;41;1
10180001375;101800;HUNTSVILLE CITY;ROBERT NEAVES CENTER;HUNTSVILLE;AL;34.7431;-86.59702;2;12;1
10180001379;101800;HUNTSVILLE CITY;HUNTSVILLE CENTER FOR TECHNOLOGY;HUNTSVILLE;AL;34.70108;-86.60183;4;12;1
10180001527;101800;HUNTSVILLE CITY;CHAPMAN MIDDLE SCHOOL;HUNTSVILLE;AL;34.75387;-86.55734;2;12;1
10180001528;101800;HUNTSVILLE CITY;DAVIS HILLS MIDDLE SCHOOL;HUNTSVILLE;AL;34.7711;-86.61033;2;12;1
10180001529;101800;HUNTSVILLE CITY;LOUIS J MORRIS ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.7128;-86.63764;2;12;1
10180001530;101800;HUNTSVILLE CITY;MOUNTAIN GAP MIDDLE SCHOOL;HUNTSVILLE;AL;34.62447;-86.54894;2;12;1
10180001531;101800;HUNTSVILLE CITY;WHITESBURG MIDDLE SCHOOL;HUNTSVILLE;AL;34.67961;-86.57043;2;12;1
10180001651;101800;HUNTSVILLE CITY;COLUMBIA HIGH SCHOOL;HUNTSVILLE;AL;34.7215;-86.6917;2;41;3
10180001652;101800;HUNTSVILLE CITY;PROVIDENCE SCHOOL;HUNTSVILLE;AL;34.7607;-86.6953;2;41;3
10180001653;101800;HUNTSVILLE CITY;MENTAL HEALTH CENTER;HUNTSVILLE;AL;34.68331;-86.57819;2;12;1
10180001669;101800;HUNTSVILLE CITY;CENTER FOR DEVELOPMENT LEARNING;HUNTSVILLE;AL;34.74184;-86.61347;2;12;1
10180001773;101800;HUNTSVILLE CITY;CHALLENGER ELEMENTARY SCHOOL;HUNTSVILLE;AL;34.61012;-86.54961;2;12;1
10180001774;101800;HUNTSVILLE CITY;CHALLENGER MIDDLE SCHOOL;HUNTSVILLE;AL;34.61012;-86.54961;2;12;1
10180001796;101800;HUNTSVILLE CITY;JAMES E WILLIAMS SCHOOL;HUNTSVILLE;AL;34.62702;-86.72826;2;12;1
10180002093;101800;HUNTSVILLE CITY;HAMPTON COVE MIDDLE SCHOOL;HAMPTON COVE;AL;34.66004;-86.47675;2;12;1
10183000654;101830;JACKSON COUNTY;BRIDGEPORT ELEMENTARY SCHOOL;BRIDGEPORT;AL;34.9417;-85.7191;6;32;1
10183000655;101830;JACKSON COUNTY;BRIDGEPORT MIDDLE SCHOOL;BRIDGEPORT;AL;34.94641;-85.71183;6;32;1
10183000656;101830;JACKSON COUNTY;BRYANT SCHOOL;BRYANT;AL;34.9382;-85.62601;7;42;1
10183000657;101830;JACKSON COUNTY;DUTTON ELEMENTARY SCHOOL;DUTTON;AL;34.60588;-85.91679;7;42;1
10183000658;101830;JACKSON COUNTY;FLAT ROCK SCHOOL;FLAT ROCK;AL;34.77035;-85.70195;7;43;1
10183000659;101830;JACKSON COUNTY;HOLLYWOOD ELEMENTARY SCHOOL;HOLLYWOOD;AL;34.71628;-85.95342;7;42;1
10183000662;101830;JACKSON COUNTY;NORTH SAND MOUNTAIN SCHOOL;HIGDON;AL;34.85456;-85.61572;7;42;1
10183000663;101830;JACKSON COUNTY;PAINT ROCK VALLEY HIGH SCHOOL;PRINCETON;AL;34.84405;-86.24308;7;42;1
10183000666;101830;JACKSON COUNTY;ROSALIE ELEMENTARY SCHOOL;PISGAH;AL;34.7005;-85.76536;7;43;1
10183000667;101830;JACKSON COUNTY;SECTION HIGH SCHOOL;SECTION;AL;34.58143;-85.97957;7;42;1
10183000668;101830;JACKSON COUNTY;SKYLINE HIGH SCHOOL;SCOTTSBORO;AL;34.82178;-86.11449;6;42;1
10183000671;101830;JACKSON COUNTY;WOODVILLE HIGH SCHOOL;WOODVILLE;AL;34.62397;-86.27096;7;42;1
10183000888;101830;JACKSON COUNTY;JACKSON COUNTY ALTERNATIVE SCHOOL;HOLLYWOOD;AL;34.73587;-85.96317;7;42;1
10183000908;101830;JACKSON COUNTY;EPRUETT CENTER OF TECHNOLOGY;HOLLYWOOD;AL;34.71551;-85.96261;7;42;1
10183001532;101830;JACKSON COUNTY;PISGAH HIGH SCHOOL;PISGAH;AL;34.68435;-85.844;7;43;1
10183001533;101830;JACKSON COUNTY;STEVENSON ELEMENTARY SCHOOL;STEVENSON;AL;34.87532;-85.81634;7;42;1
10183001534;101830;JACKSON COUNTY;STEVENSON MIDDLE SCHOOL;STEVENSON;AL;34.86415;-85.83373;7;42;1
10183001674;101830;JACKSON COUNTY;MACEDONIA SCHOOL;SECTION;AL;34.49307;-86.0337;7;42;1
10183001751;101830;JACKSON COUNTY;NORTH JACKSON HIGH SCHOOL;STEVENSON;AL;34.91322;-85.77582;7;42;1
10186000672;101860;JACKSONVILLE CITY;KITTY STONE ELEMENTARY SCHOOL;JACKSONVILLE;AL;33.81537;-85.76141;4;23;1
10186000673;101860;JACKSONVILLE CITY;JACKSONVILLE HIGH SCHOOL;JACKSONVILLE;AL;33.78918;-85.77797;4;23;1
10189000674;101890;JASPER CITY;MADDOX MIDDLE SCHOOL;JASPER;AL;33.86241;-87.17091;3;42;1
10189000675;101890;JASPER CITY;MEMORIAL PARK ELEMENTARY SCHOOL;JASPER;AL;33.84366;-87.28633;3;32;1
10189000677;101890;JASPER CITY;T R SIMMONS ELEMENTARY SCHOOL;JASPER;AL;33.83322;-87.26324;3;32;1
10189000678;101890;JASPER CITY;WALKER HIGH SCHOOL;JASPER;AL;33.8347;-87.26625;3;32;1
10189000679;101890;JASPER CITY;WEST JASPER ELEMENTARY SCHOOL;JASPER;AL;33.83195;-87.29063;3;32;1
10189001675;101890;JASPER CITY;NORTH HIGHLAND SCHOOL;JASPER;AL;33.84205;-87.28896;3;32;1
10192000466;101920;JEFFERSON COUNTY;JEFFERSON COUNTY COUNSELING LEARNING CENTER-EAST;BIRMINGHAM;AL;33.60446;-86.76135;3;21;1
10192000469;101920;JEFFERSON COUNTY;CLAY-CHALKVILLE HIGH SCHOOL;PINSON;AL;33.69266;-86.6029;3;21;1
10192000472;101920;JEFFERSON COUNTY;CLAY-CHALKVILLE MIDDLE SCHOOL;TRUSSVILLE;AL;33.69766;-86.59692;3;21;1
10192000483;101920;JEFFERSON COUNTY;MCADORY ELEMENTARY SCHOOL;MCCALLA;AL;33.28586;-87.04813;8;41;1
10192000681;101920;JEFFERSON COUNTY;ADAMSVILLE ELEMENTARY SCHOOL;ADAMSVILLE;AL;33.59005;-86.94929;3;21;1
10192000684;101920;JEFFERSON COUNTY;BAGLEY JUNIOR HIGH SCHOOL;DORA;AL;33.75439;-86.98949;8;41;1
10192000687;101920;JEFFERSON COUNTY;BOTTENFIELD MIDDLE SCHOOL;ADAMSVILLE;AL;33.59259;-86.92784;3;21;1
10192000689;101920;JEFFERSON COUNTY;BRAGG MIDDLE SCHOOL;GARDENDALE;AL;33.64599;-86.81636;3;21;1
10192000691;101920;JEFFERSON COUNTY;BRIGHTON MIDDLE SCHOOL;BRIGHTON;AL;33.44237;-86.95273;3;21;1
10192000692;101920;JEFFERSON COUNTY;BROOKVILLE ELEMENTARY SCHOOL;GRAYSVILLE;AL;33.62891;-86.95723;3;21;1
10192000694;101920;JEFFERSON COUNTY;CENTER POINT ELEMENTARY SCHOOL;BIRMINGHAM;AL;33.64253;-86.68363;1;21;1
10192000695;101920;JEFFERSON COUNTY;CHALKVILLE ELEMENTARY SCHOOL;BIRMINGHAM;AL;33.64208;-86.66137;3;21;1
10192000696;101920;JEFFERSON COUNTY;CLAY ELEMENTARY SCHOOL;CLAY;AL;33.69902;-86.60713;3;21;1
10192000697;101920;JEFFERSON COUNTY;CONCORD ELEMENTARY SCHOOL;BESSEMER;AL;33.46927;-87.0406;3;21;1
10192000698;101920;JEFFERSON COUNTY;CORNER HIGH SCHOOL;WARRIOR;AL;33.80219;-86.94172;8;42;1
10192000699;101920;JEFFERSON COUNTY;CRUMLY CHAPEL ELEMENTARY SCHOOL;BIRMINGHAM;AL;33.57629;-86.91963;3;21;1
10192000701;101920;JEFFERSON COUNTY;ERWIN ELEMENTARY SCHOOL;BIRMINGHAM;AL;33.64472;-86.69831;3;21;1
10192000702;101920;JEFFERSON COUNTY;ERWIN HIGH SCHOOL;BIRMINGHAM;AL;33.64459;-86.69867;3;21;1
10192000703;101920;JEFFERSON COUNTY;FULTONDALE ELEMENTARY SCHOOL;FULTONDALE;AL;33.6079;-86.80804;3;21;1
10192000704;101920;JEFFERSON COUNTY;FULTONDALE HIGH SCHOOL;BIRMINGHAM;AL;33.63163;-86.77988;8;41;1
10192000705;101920;JEFFERSON COUNTY;GARDENDALE ELEMENTARY SCHOOL;GARDENDALE;AL;33.64574;-86.81765;3;21;1
10192000706;101920;JEFFERSON COUNTY;GARDENDALE HIGH SCHOOL;GARDENDALE;AL;33.64743;-86.81166;3;21;1
10192000710;101920;JEFFERSON COUNTY;GREENWOOD ELEMENTARY SCHOOL;BESSEMER;AL;33.33305;-86.931;3;21;1
10192000715;101920;JEFFERSON COUNTY;HILLVIEW ELEMENTARY SCHOOL;BIRMINGHAM;AL;33.5684;-86.87489;3;21;1
10192000716;101920;JEFFERSON COUNTY;HUEYTOWN ELEMENTARY SCHOOL;HUEYTOWN;AL;33.44216;-86.99167;3;21;1
10192000717;101920;JEFFERSON COUNTY;HUEYTOWN HIGH SCHOOL;HUEYTOWN;AL;33.44527;-86.99183;3;21;1
10192000718;101920;JEFFERSON COUNTY;IRONDALE COMMUNITY SCHOOL;IRONDALE;AL;33.53517;-86.70943;3;21;1
10192000719;101920;JEFFERSON COUNTY;SHADES VALLEY TECHNICAL ACADEMIES;BIRMINGHAM;AL;33.52781;-86.65714;8;41;1
10192000720;101920;JEFFERSON COUNTY;BRYAN ELEMENTARY SCHOOL;MORRIS;AL;33.76172;-86.80501;3;31;1
10192000724;101920;JEFFERSON COUNTY;LIPSCOMB ELEMENTARY SCHOOL;LIPSCOMB;AL;33.42833;-86.92315;3;21;1
10192000725;101920;JEFFERSON COUNTY;MCADORY HIGH SCHOOL;MCCALLA;AL;33.33095;-86.99846;8;41;1
10192000727;101920;JEFFERSON COUNTY;MINOR COMMUNITY SCHOOL;BIRMINGHAM;AL;33.5402;-86.93522;3;21;1
10192000728;101920;JEFFERSON COUNTY;MORTIMER JORDAN HIGH SCHOOL;MORRIS;AL;33.76046;-86.81397;3;31;1
10192000729;101920;JEFFERSON COUNTY;MOUNT OLIVE ELEMENTARY SCHOOL;MOUNT OLIVE;AL;33.6821;-86.87234;3;21;1
10192000730;101920;JEFFERSON COUNTY;NORTH HIGHLAND ELEMENTARY SCHOOL;HUEYTOWN;AL;33.42559;-86.98435;3;21;1
10192000731;101920;JEFFERSON COUNTY;GRESHAM MIDDLE SCHOOL;BIRMINGHAM;AL;33.43576;-86.75719;3;21;1
10192000732;101920;JEFFERSON COUNTY;OAK GROVE HIGH SCHOOL;BESSEMER;AL;33.47215;-87.16115;8;42;1
10192000733;101920;JEFFERSON COUNTY;PINSON ELEMENTARY SCHOOL;PINSON;AL;33.69201;-86.68488;8;41;1
10192000734;101920;JEFFERSON COUNTY;PINSON VALLEY HIGH SCHOOL;PINSON;AL;33.70182;-86.67327;8;41;1
10192000735;101920;JEFFERSON COUNTY;HUEYTOWN MIDDLE SCHOOL;HUEYTOWN;AL;33.43889;-86.9856;3;21;1
10192000736;101920;JEFFERSON COUNTY;PLEASANT GROVE ELEMENTARY SCHOOL;PLEASANT GROVE;AL;33.49131;-86.97159;3;21;1
10192000737;101920;JEFFERSON COUNTY;PLEASANT GROVE HIGH SCHOOL;PLEASANT GROVE;AL;33.48927;-86.97357;3;21;1
10192000740;101920;JEFFERSON COUNTY;SNOW ROGERS ELEMENTARY SCHOOL;GARDENDALE;AL;33.68886;-86.81506;3;21;1
10192000744;101920;JEFFERSON COUNTY;SHADES VALLEY HIGH SCHOOL;IRONDALE;AL;33.54209;-86.66482;3;21;1
10192000749;101920;JEFFERSON COUNTY;WARRIOR ELEMENTARY SCHOOL;WARRIOR;AL;33.81021;-86.80681;8;41;1
10192000750;101920;JEFFERSON COUNTY;WEST JEFFERSON ELEMENTARY SCHOOL;QUINTON;AL;33.65322;-87.07268;8;42;1
10192000917;101920;JEFFERSON COUNTY;JEFFERSON COUNTY IBS;IRONDALE;AL;33.54209;-86.66482;3;21;1
10192001453;101920;JEFFERSON COUNTY;OAK GROVE ELEMENTARY SCHOOL;BESSEMER;AL;33.47215;-87.16115;8;42;1
10192001539;101920;JEFFERSON COUNTY;GRANTSWOOD COMMUNITY ELEMENTARY SCHOOL;BIRMINGHAM;AL;33.52891;-86.65744;3;21;1
10192001542;101920;JEFFERSON COUNTY;KERMIT JOHNSON SCHOOL;PINSON;AL;33.75122;-86.70197;8;41;1
10192001543;101920;JEFFERSON COUNTY;RUDD MIDDLE SCHOOL;PINSON;AL;33.70166;-86.68306;8;41;1
10192001571;101920;JEFFERSON COUNTY;ALLAN COTT SCHOOL;BIRMINGHAM;AL;33.47938;-86.66435;8;41;1
10192001574;101920;JEFFERSON COUNTY;SPAIN REHAB;BIRMINGHAM;AL;33.50493;-86.80466;1;12;1
10192001680;101920;JEFFERSON COUNTY;WILLIAM E BURKETT MULTI-HANDICAPPED CENTER;BIRMINGHAM;AL;33.60446;-86.76135;3;21;1
10192001682;101920;JEFFERSON COUNTY;HEWITT-TRUSSVILLE HIGH SCHOOL;TRUSSVILLE;AL;;;N;N;2
10192001752;101920;JEFFERSON COUNTY;MINOR HIGH SCHOOL;ADAMSVILLE;AL;33.57565;-86.92808;8;41;1
10192001862;101920;JEFFERSON COUNTY;JEFFERSON COUNTY COUNS AND LEARNING CTR-WEST;HUEYTOWN;AL;33.4621;-86.9945;3;21;3
10192002079;101920;JEFFERSON COUNTY;NORTH JEFFERSON MIDDLE SCHOOL;KIMBERLY;AL;33.78287;-86.80147;8;41;1
10192002080;101920;JEFFERSON COUNTY;GRESHAM ELEMENTARY SCHOOL;BIRMINGHAM;AL;33.43702;-86.7572;3;21;1
10195000756;101950;LAMAR COUNTY;SULLIGENT SCHOOL;SULLIGENT;AL;33.90053;-88.13157;7;43;1
10195000757;101950;LAMAR COUNTY;VERNON ELEMENTARY SCHOOL;VERNON;AL;33.75076;-88.12553;7;43;1
10195000941;101950;LAMAR COUNTY;LAMAR COUNTY SCHOOL OF TECHNOLOGY;VERNON;AL;33.77655;-88.11902;7;43;1
10195001511;101950;LAMAR COUNTY;LAMAR COUNTY HIGH-INTERMEDIATE;VERNON;AL;33.75036;-88.09529;7;43;1
10195001720;101950;LAMAR COUNTY;SOUTH LAMAR SCHOOL;MILLPORT;AL;33.56242;-88.03578;7;43;1
10198000759;101980;LANETT CITY;LANETT SENIOR HIGH SCHOOL;LANETT;AL;32.8586;-85.19869;6;32;1
10198000760;101980;LANETT CITY;LANETT JUNIOR HIGH SCHOOL;LANETT;AL;32.87261;-85.20123;6;32;1
10198001544;101980;LANETT CITY;LANETT CENTRAL ELEMENTARY SCHOOL;LANETT;AL;32.86848;-85.19495;6;32;1
10201000762;102010;LAUDERDALE COUNTY;ALLEN THORNTON CAREER TECHNOLOGY CENTER;KILLEN;AL;34.86152;-87.44932;8;41;1
10201000763;102010;LAUDERDALE COUNTY;ANDERSON JUNIOR HIGH SCHOOL;ANDERSON;AL;34.92407;-87.26614;8;42;1
10201000764;102010;LAUDERDALE COUNTY;BROOKS HIGH SCHOOL;KILLEN;AL;34.85931;-87.49512;8;41;1
10201000765;102010;LAUDERDALE COUNTY;CENTRAL HIGH SCHOOL;FLORENCE;AL;34.89795;-87.79653;8;42;1
10201000766;102010;LAUDERDALE COUNTY;CLOVERDALE JUNIOR HIGH SCHOOL;FLORENCE;AL;34.94511;-87.77587;8;42;1
10201000767;102010;LAUDERDALE COUNTY;LAUDERDALE COUNTY HIGH SCHOOL;ROGERSVILLE;AL;34.828;-87.2942;8;42;1
10201000769;102010;LAUDERDALE COUNTY;KILBY LABORATORY SCHOOL;FLORENCE;AL;34.80571;-87.68111;2;13;1
10201000770;102010;LAUDERDALE COUNTY;LEXINGTON SCHOOL;LEXINGTON;AL;34.96824;-87.37364;8;42;1
10201000772;102010;LAUDERDALE COUNTY;ROGERS HIGH SCHOOL;FLORENCE;AL;34.96352;-87.52236;8;41;1
10201000773;102010;LAUDERDALE COUNTY;UNDERWOOD ELEMENTARY SCHOOL;FLORENCE;AL;34.87269;-87.69465;4;23;1
10201000774;102010;LAUDERDALE COUNTY;WATERLOO HIGH SCHOOL;WATERLOO;AL;34.91884;-88.06375;8;42;1
10201000775;102010;LAUDERDALE COUNTY;WILSON HIGH SCHOOL;FLORENCE;AL;34.92966;-87.66938;8;41;1
10201001545;102010;LAUDERDALE COUNTY;BROOKS ELEMENTARY SCHOOL;KILLEN;AL;34.86511;-87.5312;8;41;1
10204000776;102040;LAWRENCE COUNTY;R A HUBBARD HIGH SCHOOL;COURTLAND;AL;34.68089;-87.30933;8;42;1
10204000777;102040;LAWRENCE COUNTY;LAWRENCE COUNTY LEARNING CENTER;COURTLAND;AL;34.66676;-87.30354;8;42;1
10204000778;102040;LAWRENCE COUNTY;EAST LAWRENCE MIDDLE SCHOOL;TRINITY;AL;34.56712;-87.17212;8;41;1
10204000779;102040;LAWRENCE COUNTY;HATTON ELEMENTARY SCHOOL;TOWN CREEK;AL;34.56272;-87.41783;8;42;1
10204000780;102040;LAWRENCE COUNTY;HATTON HIGH SCHOOL;TOWN CREEK;AL;34.56194;-87.41502;8;42;1
10204000781;102040;LAWRENCE COUNTY;HAZLEWOOD ELEMENTARY SCHOOL;TOWN CREEK;AL;34.6821;-87.40885;8;42;1
10204000782;102040;LAWRENCE COUNTY;HAZLEWOOD HIGH SCHOOL;TOWN CREEK;AL;34.68285;-87.4109;8;42;1
10204000783;102040;LAWRENCE COUNTY;LAWRENCE COUNTY HIGH SCHOOL;MOULTON;AL;34.47621;-87.29898;8;41;1
10204000785;102040;LAWRENCE COUNTY;MOULTON ELEMENTARY SCHOOL;MOULTON;AL;34.47642;-87.29121;4;32;1
10204000786;102040;LAWRENCE COUNTY;MOULTON MIDDLE SCHOOL;MOULTON;AL;34.47576;-87.29123;4;32;1
10204000787;102040;LAWRENCE COUNTY;MOUNT HOPE HIGH SCHOOL;MT HOPE;AL;34.44646;-87.48279;8;42;1
10204000788;102040;LAWRENCE COUNTY;SPEAKE HIGH SCHOOL;DANVILLE;AL;34.41801;-87.16865;8;42;1
10204000957;102040;LAWRENCE CO;TENNESSEE VALLEY LEARNING CTR;COURTLAND;AL;;;N;N;2
10204000958;102040;LAWRENCE COUNTY;LAWRENCE COUNTY CENTER TECHNOLOGY;MOULTON;AL;34.47637;-87.29673;8;41;1
10204001410;102040;LAWRENCE COUNTY;EAST LAWRENCE ELEMENTARY SCHOOL;TRINITY;AL;34.56953;-87.17197;8;41;1
10204001546;102040;LAWRENCE COUNTY;EAST LAWRENCE HIGH SCHOOL;TRINITY;AL;34.56648;-87.17216;8;41;1
10204001575;102040;LAWRENCE COUNTY;THREE SPRINGS RESIDENTIAL TREATMENT;COURTLAND;AL;34.67009;-87.31214;8;42;1
10207000284;102070;LEE COUNTY;BEAUREGARD ELEMENTARY SCHOOL;OPELIKA;AL;32.54967;-85.37392;8;41;1
10207000285;102070;LEE COUNTY;BEULAH ELEMENTARY SCHOOL;VALLEY;AL;32.7121;-85.18812;8;42;1
10207000290;102070;LEE COUNTY;LOACHAPOKA ELEMENTARY SCHOOL;LOACHAPOKA;AL;32.59438;-85.57991;8;41;1
10207000296;102070;LEE COUNTY;SMITHS STATION INTERMEDIATE;SMITHS STATION;AL;32.53716;-85.09757;4;22;1
10207000486;102070;LEE COUNTY;SMITHS STATION ELEMENTARY SCHOOL;SMITHS STATION;AL;32.53335;-85.09738;4;22;1
10207000790;102070;LEE COUNTY;BEAUREGARD HIGH SCHOOL;OPELIKA;AL;32.55118;-85.37521;8;41;1
10207000791;102070;LEE COUNTY;BEULAH HIGH SCHOOL;VALLEY;AL;32.71192;-85.18816;8;42;1
10207000792;102070;LEE COUNTY;LOACHAPOKA HIGH SCHOOL;LOACHAPOKA;AL;32.59438;-85.57991;8;41;1
10207000793;102070;LEE COUNTY;SANFORD MIDDLE SCHOOL;OPELIKA;AL;32.4962;-85.39528;8;42;1
10207000794;102070;LEE COUNTY;SMITHS STATION PRIMARY SCHOOL;SMITHS STATION;AL;32.54291;-85.11456;4;22;1
10207000795;102070;LEE COUNTY;SMITHS STATION HIGH SCHOOL;SMITHS STATION;AL;32.48289;-85.08975;4;22;1
10207000796;102070;LEE COUNTY;WACOOCHEE JUNIOR HIGH SCHOOL;SALEM;AL;32.59529;-85.22376;8;42;1
10210000797;102100;LIMESTONE COUNTY;ARDMORE HIGH SCHOOL;ARDMORE;AL;34.98815;-86.84663;8;42;1
10210000799;102100;LIMESTONE COUNTY;CLEMENTS HIGH SCHOOL;ATHENS;AL;34.80268;-87.18311;8;42;1
10210000800;102100;LIMESTONE COUNTY;EAST LIMESTONE HIGH SCHOOL;ATHENS;AL;34.78284;-86.83269;8;41;1
10210000802;102100;LIMESTONE COUNTY;JOHNSON ELEMENTARY SCHOOL;ATHENS;AL;34.86893;-86.8395;8;41;1
10210000805;102100;LIMESTONE COUNTY;OWENS ELEMENTARY SCHOOL;ATHENS;AL;34.85624;-87.04553;4;31;1
10210000806;102100;LIMESTONE COUNTY;PINEY CHAPEL ELEMENTARY SCHOOL;ATHENS;AL;34.85595;-86.93269;8;41;1
10210000807;102100;LIMESTONE COUNTY;REID ELEMENTARY SCHOOL;ATHENS;AL;34.75165;-87.03579;8;42;1
10210000808;102100;LIMESTONE COUNTY;TANNER HIGH SCHOOL;TANNER;AL;34.73251;-86.97439;8;41;1
10210000810;102100;LIMESTONE COUNTY;WEST LIMESTONE HIGH SCHOOL;LESTER;AL;34.93892;-87.12352;8;42;1
10210000959;102100;LIMESTONE COUNTY;LIMESTONE COUNTY AREA VOCATIONAL TECHNOLOGY;ATHENS;AL;34.77502;-86.96104;4;31;1
10210001454;102100;LIMESTONE COUNTY;CREEKSIDE ELEMENTARY SCHOOL;HARVEST;AL;34.78845;-86.79601;8;41;1
10210001549;102100;LIMESTONE COUNTY;ELKMONT HIGH SCHOOL;ELKMONT;AL;34.93123;-86.97028;8;42;1
10210002081;102100;LIMESTONE COUNTY;CEDAR HILL ELEMENTARY SCHOOL;ARDMORE;AL;34.97722;-86.82112;8;42;1
10213000811;102130;LINDEN CITY;GEORGE P AUSTIN JUNIOR HIGH SCHOOL;LINDEN;AL;32.30125;-87.78705;7;43;1
10213000812;102130;LINDEN CITY;LINDEN ELEMENTARY SCHOOL;LINDEN;AL;32.30603;-87.79636;7;43;1
10213000813;102130;LINDEN CITY;LINDEN HIGH SCHOOL;LINDEN;AL;32.30868;-87.79816;7;43;1
10213001380;102130;LINDEN CITY;MARENGO COUNTY TECHNOLOGY CENTER;LINDEN;AL;32.28736;-87.76473;7;43;1
10216000815;102160;LOWNDES COUNTY;CALHOUN HIGH SCHOOL;LETOHATCHEE;AL;32.10124;-86.58598;8;42;1
10216000816;102160;LOWNDES COUNTY;CENTRAL ELEMENTARY SCHOOL;HAYNEVILLE;AL;32.14895;-86.68206;8;42;1
10216000817;102160;LOWNDES COUNTY;CENTRAL HIGH SCHOOL;HAYNEVILLE;AL;32.149;-86.68205;8;42;1
10216000821;102160;LOWNDES COUNTY;JACKSON-STEELE ELEMENTARY SCHOOL;HAYNEVILLE;AL;32.27158;-86.72493;8;42;1
10216000974;102160;LOWNDES COUNTY;LOWNDES COUNTY CAREER TECHNICAL CENTER;HAYNEVILLE;AL;32.14901;-86.68205;8;42;1
10216001578;102160;LOWNDES COUNTY;PROJECT SUCCESS LEARNING CENTER;HAYNEVILLE;AL;32.14895;-86.68206;8;42;1
10216001635;102160;LOWNDES COUNTY;FORT DEPOSIT ELEMENTARY SCHOOL;FORT DEPOSIT;AL;31.9908;-86.5822;8;42;1
10216001636;102160;LOWNDES COUNTY;HAYNEVILLE MIDDLE SCHOOL;HAYNEVILLE;AL;32.18338;-86.58165;8;42;1
